caption,hashtags,caption_length,word_count,hashtag_count,posting_hour,day_of_week,is_weekend,follower_count,verified_status,sponsored,media_type,source_dataset,performance_class,binary_performance
"🇧🇪 F1 Belgium GP 🆚️ Dutch GP Fastest Laps Teams Standing 🇳🇱

_
_

The points system works the same as the top 10 races 1st place is 25 points 10th place is 1 point the top 10 fastest lap can be seen in the previous post

_
_

#F1 #Formula1 #FormulaOne #F12023 #BelgiumGP #DutchGP #zandvoort #GP #Motorsports #Result #FastestLap #Fast #Time #RedbullRacing #MaxVerstappen #MaxVerstappen1 #Netherlands #SergioPerez #SergioPerez11 #Mexico #MercedesAmgPetronas #LewisHamilton44 #GeorgeRussell63 #AstonMartinF1Team #FernandoAlonso14 #LanceStroll18",#F1 #Formula1 #FormulaOne #F12023 #BelgiumGP #DutchGP #zandvoort #GP #Motorsports #Result #FastestLap #Fast #Time #RedbullRacing #MaxVerstappen #MaxVerstappen1 #Netherlands #SergioPerez #SergioPerez11 #Mexico #MercedesAmgPetronas #LewisHamilton44 #GeorgeRussell63 #AstonMartinF1Team #FernandoAlonso14 #LanceStroll18,541,75,26,10,Tuesday,0,247,False,False,Image,real,Low,0
"#Breaking | हमारी मंशा जंग की नहीं... आतंकी हमले ने हमें मजबूर किया... अभी हम बर्बर आतंकी हमले का जवाब दे रहे हैं... मिलिट्री हमला होने पर करार जवाब देंगे: ऑपरेशन सिंदूर पर बोले विदेश मंत्री एस जयशंकर

#SJaishankar #IndiaPakistanTensions #PahalgamTerroristAttack 
@_anujsinghal @virendraonnifty",#Breaking #SJaishankar #IndiaPakistanTensions #PahalgamTerroristAttack,294,43,4,8,Thursday,0,2099322,True,False,Reel,real,Low,0
"The road less traveled is usually the most beautiful 🛣😲😍
.
.
.
.
#roadlesstraveled #inspiration #motivation #hike #flashbackfriday #hawaii #hawaiiunchained #nakedhawaii #hawaiilife #hawaiistagram #hawaiitag #islandliving #luckywelivehawaii #islandlife #islandgirl #hikingtrail #hikinglife #hikingadventures",#roadlesstraveled #inspiration #motivation #hike #flashbackfriday #hawaii #hawaiiunchained #nakedhawaii #hawaiilife #hawaiistagram #hawaiitag #islandliving #luckywelivehawaii #islandlife #islandgirl #hikingtrail #hikinglife #hikingadventures,306,32,18,3,Saturday,1,318,False,False,Image,real,High,1
Litter O ColourClub*PL (male) (reserved) #colourclubpldevonrex #cutecatsdrx #colourclubpl #devonki #followcats #kittens #koty #kocięta #funnycats #devonrex #kotyrasowe #cuteanimals #devon,#colourclubpldevonrex #cutecatsdrx #colourclubpl #devonki #followcats #kittens #koty #kocięta #funnycats #devonrex #kotyrasowe #cuteanimals #devon,187,18,13,5,Thursday,0,690,False,False,Image,real,High,1
"Throwback Thursday.  Mini-Tylar time.  1. Helinox Cafe Chair $169.95. 2. Tylar’s timeless pose. 👶🪑

#cheapsports #outdoorstore #patagonia #helinoxchair #outdoorgear #campingtrip #campinglife #carcamping #backpacking",#cheapsports #outdoorstore #patagonia #helinoxchair #outdoorgear #campingtrip #campinglife #carcamping #backpacking,215,23,9,20,Thursday,0,2182,False,False,Carousel,real,High,1
"Получили шикарные комплекты в расцветках: беж , черный , красный ❤️‍🔥✨
⠀
▪️Цена 10200 тенге
▪️Размеры 80-100D
⠀
В наличии в магазине на Богенбай Батыра👌🏻
—————————————————————
⠀
Заказы принимаем по 📞 +7(747) 806 6469
Директ ❌
—————————————————————
Наши адреса в г. Алматы:
📍Богенбай Батыра, 81 (уг ул Зенкова)
📍Жандосова, 11 (уг ул Ауэзова)
внутри магазина Perfetto
❤️ @perfetto.almaty
⠀
10:00 - 20-00 без выходных
⠀
🚚 Доставка по городу -от 1000 тг в черте города, за пределами - обговаривается отдельно
Доставка по Казахстану:
до двери стандарт -от 1600 тг
до двери экспресс -2500 тг
#белье #бельеалматы #бельебольшихразмеров #трусы #бюстгальтер",#белье #бельеалматы #бельебольшихразмеров #трусы #бюстгальтер,648,99,5,8,Wednesday,0,56095,False,False,Carousel,real,Low,0
"↓
お誕生日🎂お祝いランチありがと〜♡

2種類のパスタが
とてつもなくおいしい。

🌸通りをとおって
cafeへ
最近ここ通ってる笑

#姫路城
#パンとエスプレッソと姫路城",#姫路城 #パンとエスプレッソと姫路城,88,9,2,11,Monday,0,6895,False,False,Carousel,real,Medium,0
"کالکشن بهار ۱/۴۰۴ دیار استایل💛

از اون کتهای ترند و شیک و خوشگل که واقعا بی نظیره🤍

کت لینا
جنس لینن ژاکارد
قد ۵۰-۶۰
رنگبندی کرم و سبز

شلوار کرپ پیله
قد ۱۱۰
رنگبندی کرم و مشکی
فری سایز تا ۴۲

#کت#کتشلوارمجلسی#کتجین#ژاکارد#لینن_استایل#لینن_ژاکارد#شومیز#کت#کالکشن_عید#۱۴۰۴",#۱۴۰۴,271,42,1,13,Saturday,1,23342,False,False,Carousel,real,Low,0
"Results from today's stream. Some future D'n'Dino stickers. A T-Rex wizard and Velociraptor thief. Then Ughmeh's commission for her pet bunny as a jackalope. Ain't they cute! 

#art #artwork #sketch #digitalart #creative #artistsoninstagram #arte #artoftheday #artsy #artistic #photoshop #adobephotoshop #commissions #commssionsopen #paleoart #dinosaurs",#art #artwork #sketch #digitalart #creative #artistsoninstagram #arte #artoftheday #artsy #artistic #photoshop #adobephotoshop #commissions #commssionsopen #paleoart #dinosaurs,353,43,16,23,Monday,0,516,False,False,Carousel,real,High,1
"Nuovi dal Giappone! 
""Kataoka"".
Lama ""San mai"" tre strati per una tenuta di taglio e precisione formidabili!

#madeinjapan #japaneseknife #kitchenknife 
#chef #cheflife #kitchenknives #knives 
#blades #coltelleriatenderini 
#gourmet 
#cut #torinoshopping #torino #torinoèlamiacittà",#madeinjapan #japaneseknife #kitchenknife #chef #cheflife #kitchenknives #knives #blades #coltelleriatenderini #gourmet #cut #torinoshopping #torino #torinoèlamiacittà,281,31,14,17,Thursday,0,445,False,False,Carousel,real,High,1
"🤎🤎🥰🥰

#DaiShun #DaiNakai #ShunNakanishi

📸©CYAN MAN",#DaiShun #DaiNakai #ShunNakanishi,51,6,3,13,Friday,0,17395,False,False,Carousel,real,Low,0
".
인기쟁이 원피스🕶
.
#propj",#propj,20,5,1,8,Tuesday,0,8539,False,False,Carousel,real,High,1
"Fachadas em acm com uma qualidade e preço que só encontra aki na @bruninho_adesivos 🤝✅

Venha fazer um orçamento conosco e deixar a sua empresa de cara nova e mais estilosa do que nunca 🤩

#fachadas #fachadasresidenciais #fachadasincriveis #placaspersonalizadas #virals #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp",#fachadas #fachadasresidenciais #fachadasincriveis #placaspersonalizadas #virals #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,343,41,6,1,Tuesday,0,10659,False,False,Carousel,real,Low,0
"Disappointed but at least I lost what I put on last week.

This week I'm going in.... cut down on coffee and Pepsi max.  Replace with green tea or water. Eat a shit ton more vegetables with my meals.. cut out bread.. I want to have lost a stone by Christmas..

#missiongetthin #missionstoneaward #motivated #motivation #slimmingworldjourney #slimmingworld #slimmingjourney #weighday #weightlossjourney2022 #weightloss #letsdothis #icandothis #cutoutcrap",#missiongetthin #missionstoneaward #motivated #motivation #slimmingworldjourney #slimmingworld #slimmingjourney #weighday #weightlossjourney2022 #weightloss #letsdothis #icandothis #cutoutcrap,453,64,13,19,Thursday,0,91,False,False,Image,real,High,1
"HERE IT IS‼️THE FIRST CREATIVE COLLABORATION CHALLENGE‼️ 🥳
⠀
Put together by the INCREDIBLY talented @annalingis 🔥 I have had the pleasure of getting to know Anna through my time away and she is such an inspiration & so so talented!! She’s given us lovely lot the chance to create looks based on a theme which for this one (if you hadn’t guessed already lol) was ‘ANIMALS’ 🦒🐘🐯🦎🦋🐍🦉🐲🐱
⠀
And here are the looks that we all chose to create & I think you’ll agree that the talent of these guys is UNREAL‼️😱
⠀
I chose to do a mix up of different animals & my entry is the nails obz 😂 I will go into more detail about my design later & why I chose it/how I did it etc but for now I want you to admire all of these creations as a collective and show everyone some love too 😍
⠀
If you swipe across then you will see all individual looks and I have tagged the artists too….Let me know what you think!!☺️
⠀
And a MASSIVE Thankyou to @annalingis for letting me be a part of this, it’s an absolute honour babe 🥰💖🙏🏼
⠀
Check out my stories for the details of how to enter the next one and remember this is for ANYONE that is creative so can be Makeup, Hair or Nails‼️
⠀
Happy Sunday everyone & I hope you enjoy 😘💖xXx",,1201,239,0,17,Sunday,1,8201,False,False,Carousel,real,High,1
Feliz Sábado!!,,14,2,0,17,Saturday,1,164079,True,False,Image,real,Medium,0
The Dreamiest Evening At The Chelsea Flower Show,,48,8,0,7,Wednesday,0,115260,True,False,Carousel,real,Low,0
"Pelicans drop their 9th straight game.

Two more games before the All-Star Break — back-to-backs against the Kings on Wednesday and Thursday.

(📸: @pelicansnba)",,160,24,0,3,Tuesday,0,47492,False,False,Carousel,real,High,1
#drawing #art #artist #sketch #illustration #artwork #draw #digitalart #painting #artistsoninstagram #sketchbook #procreate #drawings #instaart #anime #artoftheday #arte #animegirl #design #portrait #sketching #digitaldrawing #ink #pencildrawing #doodle #pencil #redink #illustrator #manga #red,#drawing #art #artist #sketch #illustration #artwork #draw #digitalart #painting #artistsoninstagram #sketchbook #procreate #drawings #instaart #anime #artoftheday #arte #animegirl #design #portrait #sketching #digitaldrawing #ink #pencildrawing #doodle #pencil #redink #illustrator #manga #red,294,30,30,5,Monday,0,109,False,False,Image,real,High,1
"癒しハンパない↓↓↓
_____.______._____.____
香りに癒される庭木を紹介します

🌿カルセファラム
落葉中木
この品種の中でも、ダントツに爽やかな良い香り。
切花でも楽しめるので、家の中が良い香りに😌

🌿ライラック
落葉中木
香水に使われる程の、花の香りが良く
成長も遅く手入れもしやすい。
✔️植栽のポイントは、暑い地域では西日の強い所は避けた方が良い。
水はけの良い土壌を好みます。

🌿ミヤマガンショウ
常緑高木
モクレンの常緑版と言われていて、大輪の八重咲きの花が美しく、更に香りも魅力です。

🌿ニオイロウバイ　アテネ
落葉中木
寒さ暑さにも強く、花付きも良いです。水はけの良い土壌を好みます。
何といっても、爽やかな良い香りが魅力です。

🌿リトルジェム
常緑中木
タイサンボクの矮性種で、夏の暑さにも抜群に強く。
光沢のある葉っぱと、シックな葉裏がカッコ良い品種。
花が四季咲き性なので、春と秋にも咲きます。
花も綺麗で、香りも良く楽しめます。
ケイパレスも良く似た特徴があります。

🌿ティーツリー
常緑高木
オーストラリア原産の樹木が、近年日本では人気が出てきてます。
雪の様なフワフワの花と、アロマの原料にも使われる程、葉っぱの香りが物凄く良いです。
切り花としても、家の中で楽しめるのも魅力。
✔️植栽の注意点は、成長は早いので広い場所に植える事❗️
✔️成長抑える方法としては、鉢植えにすればかなり抑えれる

よかったら参考にして頂けたら
嬉しいです。
【他の植物情報はコチラ👇】
@makoto6017
_____._____._____._____

徳島県の植木屋4代目の高橋です。

庭木選びや植物の情報を
日々発信してます！

▶︎失敗しない庭木選び
▶︎植物で困った事
▶︎庭木•お花が好きな方…
疑問orご意見 よかったら気軽に
コメントまってます🙇‍♀️
質問はプロフィールのURLから

⬇︎よかったらフォロー嬉しいです☺️⬇︎
@makoto6017

______._____._____._____
#庭#庭木#お庭#お花#植木
#ガーデン#ガーデニング
#ガーデニング初心者
#園芸#園芸初心者#花　
#花好き#花のある暮らし
#高橋魁春園",#植木 #ガーデニング #ガーデニング初心者 #花 #花のある暮らし #高橋魁春園,957,59,6,15,Sunday,1,287270,True,False,Reel,real,High,1
"*Nota de prensa*

*IDOPPRIL y sector sindical trabajan conjuntamente por prevención de accidentes*

_Doctor Agustín Burgos preocupado por la clase laboral dominicana; insta a los afiliados a prevenir ante cualquier_ situación.

Santo Domingo. – El director ejecutivo del Instituto Dominicano de Prevención y Protección de Riesgos Laborales (IDOPPRIL), doctor Agustín Burgos, sostuvo un encuentro con representantes de los trabajadores, a fin de coordinar acciones en favor de ese segmento productivo.

El funcionario se reunió en la sede de la institución con los sindicalistas Gabriel del Río, Rafael (Pepe) Abreu y el diputado Jacobo Ramos.

Allí les manifestó su preocupación por la clase laboral dominicana. Exhortó a los afiliados a priorizar la prevención en el trayecto a sus centros de trabajo y en el ejercicio de sus tareas.

Compartió con los representantes del sector laboral el deseo de estos en lograr acuerdos interinstitucionales para crear estaciones de descanso en las carreteras. Las mismas servirían para que los trabajadores conductores puedan detenerse para reponer energías en espacios seguros.

“Creemos en que hay que dar, no solamente, la educación, sino mezclarla también con lo que tú les aportas para evitar los accidentes”, declaró.

Igualmente, les se refirió su interés de implementar programas que impacten la salud mental de la empleomanía nacional, especialmente, con los trabajadores lesionados permanentemente. 

También resaltó su compromiso de garantizar los derechos de los afiliados. El doctor Burgos solicitó la colaboración de los representantes de los trabajadores en este sentido.

De su lado, Gabriel del Río, representante de la Confederación Autónoma Sindical Clasistas (CASC), coincidió con el doctor Burgos en la necesidad de crear una cultura de prevención. Destacó como una meta fundamental evitar los accidentes de trabajo. Recordó que cada año realizan el Congreso de Riesgos Laborales, del cual el IDOPPRIL es parte importante. 

“La idea nuestra es concientizar a los trabajadores sobre cómo protegerse y evitar accidentes de trabajo. Mientras menos hechos de estos tengamos en el país, no solo se benefician el trabajador y su familia, sino t",,2199,331,0,0,Wednesday,0,36496,False,False,Carousel,real,Low,0
